func,noise,M,lam,cv,test
x sin x,равномерный,7,3.162277660168379e-07,1.7638531659670644,0.7938216454061676
x sin x,равномерный,7,1e-06,1.7954409904148676,0.792439611879485
x sin x,равномерный,7,3.162277660168379e-06,1.9399291379888361,0.7881515574617902
x sin x,равномерный,7,1e-05,2.4172221932425844,0.7753743296458636
x sin x,равномерный,7,3.1622776601683795e-05,3.1012789982292963,0.7416864430832959
x sin x,равномерный,7,0.0001,3.218828282799472,0.6786578628245507
x sin x,равномерный,7,0.00031622776601683794,2.4995986357415405,0.6282078866186148
x sin x,равномерный,7,0.001,1.5833953277096546,0.6331597708462257
x sin x,равномерный,7,0.0031622776601683794,1.0668695800136132,0.6517204170679126
x sin x,равномерный,7,0.01,1.0611108845790278,0.6571739177352599
x sin x,равномерный,7,0.03162277660168379,1.1210453609192126,0.691947319048796
x sin x,равномерный,7,0.1,1.0292704435019555,0.8078439206911162
x sin x,равномерный,7,0.31622776601683794,1.10123183187041,0.9512831225493267
x sin x,равномерный,7,1.0,1.5427236161204363,1.1570743952311695
x sin x,равномерный,7,3.1622776601683795,1.941251888278599,1.491035527355008
x sin x,равномерный,7,10.0,2.2096829724324847,1.8119649300516416
x sin x,равномерный,7,31.622776601683793,2.4172724751566244,2.0634514841801863
x sin x,равномерный,7,100.0,2.54677778379111,2.2219145006380967
x sin x,равномерный,8,0.0,7.631282810828549,2.0270252720924784
x sin x,равномерный,8,1e-10,7.6305751457720365,2.027020889416825
x sin x,равномерный,8,3.1622776601683795e-10,7.629045353603358,2.0270114129629206
x sin x,равномерный,8,1e-09,7.624211109117331,2.0269814465230134
x sin x,равномерный,8,3.1622776601683795e-09,7.6089576437112045,2.0268866921227455
x sin x,равномерный,8,1e-08,7.561056964703134,2.026587130233268
x sin x,равномерный,8,3.162277660168379e-08,7.4128531364527435,2.0256406099638804
x sin x,равномерный,8,1e-07,6.974597181219275,2.022655204180654
x sin x,равномерный,8,3.162277660168379e-07,5.834245929546713,2.013291380039919
x sin x,равномерный,8,1e-06,3.6438922460262178,1.9844279312424744
x sin x,равномерный,8,3.162277660168379e-06,1.5053885706714394,1.9000201209803222
x sin x,равномерный,8,1e-05,2.7616441685357294,1.6867944655742557
x sin x,равномерный,8,3.1622776601683795e-05,4.153182526924238,1.3006700385471606
x sin x,равномерный,8,0.0001,4.608226092078792,0.8914764384137485
x sin x,равномерный,8,0.00031622776601683794,3.854724239585674,0.6650945604601659
x sin x,равномерный,8,0.001,2.4609830237875214,0.6210355110232153
x sin x,равномерный,8,0.0031622776601683794,1.4229140965885136,0.6327008626770049
x sin x,равномерный,8,0.01,1.1134079645723045,0.6479416029949189
x sin x,равномерный,8,0.03162277660168379,1.121817284032618,0.6920117000182409
x sin x,равномерный,8,0.1,1.0725543084623488,0.8019790893292869
x sin x,равномерный,8,0.31622776601683794,1.1709352174613952,0.9368106643703958
x sin x,равномерный,8,1.0,1.5547183697882003,1.146856322987521
x sin x,равномерный,8,3.1622776601683795,1.9407996641647791,1.4880265534580455
x sin x,равномерный,8,10.0,2.2101903579833397,1.8120996800368263
x sin x,равномерный,8,31.622776601683793,2.417470729600728,2.0640130052431847
x sin x,равномерный,8,100.0,2.546736756825009,2.2221558759464757
x sin x,равномерный,9,0.0,2.1231155772311054,0.9001101823671089
x sin x,равномерный,9,1e-10,2.125641036485042,0.9001168458034017
x sin x,равномерный,9,3.1622776601683795e-10,2.131089947408024,0.9001312548269411
x sin x,равномерный,9,1e-09,2.148214905062577,0.9001768283367512
x sin x,равномерный,9,3.1622776601683795e-09,2.2013255466596013,0.9003210250812528
x sin x,равномерный,9,1e-08,2.359362136310154,0.9007778156769128
x sin x,равномерный,9,3.162277660168379e-08,2.7745340062530075,0.9022301137863317
x sin x,равномерный,9,1e-07,3.548081197666927,0.906894421407073
x sin x,равномерный,9,3.162277660168379e-07,4.106386856595025,0.9221846834222822
x sin x,равномерный,9,1e-06,3.426228419949033,0.9719802186424442
x sin x,равномерный,9,3.162277660168379e-06,1.9830985187276446,1.0991153141092374
x sin x,равномерный,9,1e-05,1.8520531467531924,1.2310501198319592
x sin x,равномерный,9,3.1622776601683795e-05,3.0150219211691955,1.1414939513711873
x sin x,равномерный,9,0.0001,3.8364378648426105,0.8923161772294027
x sin x,равномерный,9,0.00031622776601683794,3.483747326274114,0.6964942455777008
x sin x,равномерный,9,0.001,2.316682073898769,0.622210656366187
x sin x,равномерный,9,0.0031622776601683794,1.3765786875503003,0.6404602833152758
x sin x,равномерный,9,0.01,1.1550916741883879,0.6617870593193352
x sin x,равномерный,9,0.03162277660168379,1.21899667625934,0.6826782143758746
x sin x,равномерный,9,0.1,1.1614896220783595,0.7975045505644283
x sin x,равномерный,9,0.31622776601683794,1.1366437040174635,0.9679753314528832
x sin x,равномерный,9,1.0,1.504231237602279,1.152282479445945
x sin x,равномерный,9,3.1622776601683795,1.9130315413654753,1.4615650756913676
x sin x,равномерный,9,10.0,2.207349377773923,1.8024998821423148
x sin x,равномерный,9,31.622776601683793,2.418185054764578,2.063634381081693
x sin x,равномерный,9,100.0,2.546846662639999,2.222095180882103
x sin x,равномерный,10,0.0,9.935249270071202,1.1516168136435063
x sin x,равномерный,10,1e-10,9.774833088714276,1.1516798882532928
x sin x,равномерный,10,3.1622776601683795e-10,9.438767164634552,1.1518162038907622
x sin x,равномерный,10,1e-09,8.46412122824385,1.1522466577498776
x sin x,равномерный,10,3.1622776601683795e-09,6.052979562182939,1.1536017572867432
x sin x,равномерный,10,1e-08,1.8426870809915843,1.1578269314609135
x sin x,равномерный,10,3.162277660168379e-08,3.966325489493869,1.1706211821319918
x sin x,равномерный,10,1e-07,6.804370287960326,1.2063031176450065
x sin x,равномерный,10,3.162277660168379e-07,8.122049220655617,1.28903223959769
x sin x,равномерный,10,1e-06,7.338342629533171,1.4392563128995124
x sin x,равномерный,10,3.162277660168379e-06,4.334449046387759,1.6682902302831468
x sin x,равномерный,10,1e-05,1.607508193916073,1.892134836025461
x sin x,равномерный,10,3.1622776601683795e-05,3.485572320525864,1.8611178452255797
x sin x,равномерный,10,0.0001,4.721792436202947,1.4586966647263302
x sin x,равномерный,10,0.00031622776601683794,4.403999968582081,0.9392332214085861
x sin x,равномерный,10,0.001,2.95820183511832,0.6607035371620931
x sin x,равномерный,10,0.0031622776601683794,1.6621031763502714,0.6248718824953277
x sin x,равномерный,10,0.01,1.2151361063523258,0.6444418861420139
x sin x,равномерный,10,0.03162277660168379,1.2351205090355153,0.6791727551316615
x sin x,равномерный,10,0.1,1.2073434459568846,0.7991017512172421
x sin x,равномерный,10,0.31622776601683794,1.2079459541434117,0.963855863434787
x sin x,равномерный,10,1.0,1.5189094011508346,1.146506556050217
x sin x,равномерный,10,3.1622776601683795,1.912559750825021,1.4589467503433446
x sin x,равномерный,10,10.0,2.207506913768451,1.8021560462447077
x sin x,равномерный,10,31.622776601683793,2.4183684594414805,2.0639241890314874
x sin x,равномерный,10,100.0,2.5468514484681726,2.2222596324344512
x sin x,равномерный,11,0.0,97.64059914444036,1.3076158821422772
x sin x,равномерный,11,1e-10,91.80225729207334,1.3058074448732497
x sin x,равномерный,11,3.1622776601683795e-10,81.23150779960717,1.3019456132554823
x sin x,равномерный,11,1e-09,59.32748647106924,1.2901548346174323
x sin x,равномерный,11,3.1622776601683795e-09,31.902906875449077,1.256664525463314
x sin x,равномерный,11,1e-08,14.278705722109242,1.1788434019338532
x sin x,равномерный,11,3.162277660168379e-08,8.338341721326712,1.0646530188113832
x sin x,равномерный,11,1e-07,7.184920005713925,0.9889569021593004
x sin x,равномерный,11,3.162277660168379e-07,7.056437507341107,0.9882585906627459
x sin x,равномерный,11,1e-06,6.31268224050964,1.0444891895198227
x sin x,равномерный,11,3.162277660168379e-06,4.1083623448423685,1.1516029069012008
x sin x,равномерный,11,1e-05,1.8050444814902875,1.332272064674189
x sin x,равномерный,11,3.1622776601683795e-05,2.8192037672481405,1.4646773200081835
x sin x,равномерный,11,0.0001,4.101277852265739,1.2812503844733998
x sin x,равномерный,11,0.00031622776601683794,4.0319641824758286,0.8963041035881657
x sin x,равномерный,11,0.001,2.7968003582195764,0.6551041182572999
x sin x,равномерный,11,0.0031622776601683794,1.6155164453411301,0.6295292567353253
x sin x,равномерный,11,0.01,1.2410589025985654,0.6621606038769002
x sin x,равномерный,11,0.03162277660168379,1.2989807718890205,0.6798800365794032
x sin x,равномерный,11,0.1,1.2716175376139929,0.784988877621975
x sin x,равномерный,11,0.31622776601683794,1.2066334299943882,0.981563521165361
x sin x,равномерный,11,1.0,1.4900038698945128,1.162613955489622
x sin x,равномерный,11,3.1622776601683795,1.891368856415712,1.4455043657736162
x sin x,равномерный,11,10.0,2.2035950408868654,1.7941494809567013
x sin x,равномерный,11,31.622776601683793,2.4185761386927767,2.063319471010826
x sin x,равномерный,11,100.0,2.5469312495628182,2.222254573419838
x sin x,равномерный,12,0.0,790.5431092151887,2.5195912029471565
x sin x,равномерный,12,1e-10,392.35323682737646,2.424919363702126
x sin x,равномерный,12,3.1622776601683795e-10,204.63165265055758,2.242110779402612
x sin x,равномерный,12,1e-09,91.8044956450151,1.8116545492007705
x sin x,равномерный,12,3.1622776601683795e-09,33.90774959715823,1.187803924847377
x sin x,равномерный,12,1e-08,9.034898258255003,0.8986893603546408
x sin x,равномерный,12,3.162277660168379e-08,4.3242459083866285,0.9131402756696547
x sin x,равномерный,12,1e-07,7.297074965075322,0.9229173598094907
x sin x,равномерный,12,3.162277660168379e-07,9.833001634213032,0.9711617576650382
x sin x,равномерный,12,1e-06,9.792167949754539,1.153443473186401
x sin x,равномерный,12,3.162277660168379e-06,6.879368896652155,1.4846591274666967
x sin x,равномерный,12,1e-05,2.547694556319964,1.8453524984783578
x sin x,равномерный,12,3.1622776601683795e-05,2.9491783849216096,2.072687707505129
x sin x,равномерный,12,0.0001,4.687363169555356,1.8951720650110306
x sin x,равномерный,12,0.00031622776601683794,4.661302952959893,1.3117253219174176
x sin x,равномерный,12,0.001,3.237531420148822,0.7858715666569989
x sin x,равномерный,12,0.0031622776601683794,1.8128218579881654,0.6294327964004514
x sin x,равномерный,12,0.01,1.2880207354386444,0.6430378111472598
x sin x,равномерный,12,0.03162277660168379,1.316660347646664,0.6721674270786798
x sin x,равномерный,12,0.1,1.3115301798086763,0.7884142711291915
x sin x,равномерный,12,0.31622776601683794,1.2666940604973513,0.9823362266812068
x sin x,равномерный,12,1.0,1.505017862075261,1.159870040787155
x sin x,равномерный,12,3.1622776601683795,1.8911037548383045,1.4435781462757429
x sin x,равномерный,12,10.0,2.2035644784708226,1.7936447532623554
x sin x,равномерный,12,31.622776601683793,2.418722968693948,2.0634437746172782
x sin x,равномерный,12,100.0,2.546954218647504,2.222364401154665
x sin x,равномерный,13,0.0,457.4086635532179,16.920598999107398
x sin x,равномерный,13,1e-10,408.98635688639536,12.848152763826652
x sin x,равномерный,13,3.1622776601683795e-10,240.99575266158962,8.610003810450339
x sin x,равномерный,13,1e-09,138.64350303454682,4.410177307992039
x sin x,равномерный,13,3.1622776601683795e-09,78.93647480391675,1.8202794717814097
x sin x,равномерный,13,1e-08,38.49352201924687,0.9186840307771189
x sin x,равномерный,13,3.162277660168379e-08,18.044225108697717,0.9279941350320874
x sin x,равномерный,13,1e-07,12.178409675583547,0.9166372642118765
x sin x,равномерный,13,3.162277660168379e-07,10.777734308921014,0.9051555550061761
x sin x,равномерный,13,1e-06,9.152110968122104,0.9679133329306236
x sin x,равномерный,13,3.162277660168379e-06,6.162530397490824,1.1585880915400923
x sin x,равномерный,13,1e-05,2.5185328417772097,1.421604684557163
x sin x,равномерный,13,3.1622776601683795e-05,2.6612057382155547,1.6672311218067712
x sin x,равномерный,13,0.0001,4.2672686483648175,1.6357322327019352
x sin x,равномерный,13,0.00031622776601683794,4.3536259516136075,1.1962423749257027
x sin x,равномерный,13,0.001,3.092347436128706,0.7500207383344614
x sin x,равномерный,13,0.0031622776601683794,1.7753764364206006,0.6278675088439523
x sin x,равномерный,13,0.01,1.308564296368072,0.6617498456636757
x sin x,равномерный,13,0.03162277660168379,1.3611655358830306,0.6801191062664581
x sin x,равномерный,13,0.1,1.3587593351971081,0.7730929488023949
x sin x,равномерный,13,0.31622776601683794,1.278777710388764,0.9898183092553096
x sin x,равномерный,13,1.0,1.4888752996000958,1.1772414050579814
x sin x,равномерный,13,3.1622776601683795,1.875402556048829,1.4378709795053928
x sin x,равномерный,13,10.0,2.199535551424152,1.7872857873968564
x sin x,равномерный,13,31.622776601683793,2.418643366330354,2.0627511430282213
x sin x,равномерный,13,100.0,2.547001102821283,2.2223654497569103
x sin x,равномерный,14,0.0,5696.589644018097,34.18169576989834
x sin x,равномерный,14,1e-10,823.5851027670435,17.8986422285996
x sin x,равномерный,14,3.1622776601683795e-10,510.4049838841087,11.358489294304869
x sin x,равномерный,14,1e-09,249.51337364969186,6.456810624350123
x sin x,равномерный,14,3.1622776601683795e-09,106.39030583396841,3.647294345789211
x sin x,равномерный,14,1e-08,38.45924799637461,2.0246792992982976
x sin x,равномерный,14,3.162277660168379e-08,12.439612738720367,1.1741375144589676
x sin x,равномерный,14,1e-07,8.815945354635117,0.9607222748013753
x sin x,равномерный,14,3.162277660168379e-07,11.224217507552723,0.9155114541398022
x sin x,равномерный,14,1e-06,11.447203506364598,0.9172161065907929
x sin x,равномерный,14,3.162277660168379e-06,8.459686995101185,1.2427045698237835
x sin x,равномерный,14,1e-05,3.5597534453900073,1.7719669013806636
x sin x,равномерный,14,3.1622776601683795e-05,2.6102707972616104,2.1734998877107428
x sin x,равномерный,14,0.0001,4.662646660145825,2.187978040448824
x sin x,равномерный,14,0.00031622776601683794,4.794737468512688,1.654480613580671
x sin x,равномерный,14,0.001,3.3980139626206607,0.9589813337057248
x sin x,равномерный,14,0.0031622776601683794,1.9100909044265748,0.6502504275112093
x sin x,равномерный,14,0.01,1.3422828347721794,0.6443289840339406
x sin x,равномерный,14,0.03162277660168379,1.3769513493088366,0.6699464536337755
x sin x,равномерный,14,0.1,1.3918087007004623,0.7765431246916656
x sin x,равномерный,14,0.31622776601683794,1.3264649911288668,0.9929635249004768
x sin x,равномерный,14,1.0,1.5027896780089094,1.1763085984499941
x sin x,равномерный,14,3.1622776601683795,1.875338202890087,1.4365561023866982
x sin x,равномерный,14,10.0,2.19941406909348,1.786770343234049
x sin x,равномерный,14,31.622776601683793,2.418755991018556,2.0627802799384614
x sin x,равномерный,14,100.0,2.5470310347074645,2.222438867089912
x sin x,равномерный,15,0.0,50799.90579890441,179.66639654947878
x sin x,равномерный,15,1e-10,741.4360797343004,30.118118150298194
x sin x,равномерный,15,3.1622776601683795e-10,488.7487578909819,21.88746352574233
x sin x,равномерный,15,1e-09,262.41363090565795,14.176171013994589
x sin x,равномерный,15,3.1622776601683795e-09,133.2620304532881,7.309488271943941
x sin x,равномерный,15,1e-08,64.08646808118927,3.1210981232095873
x sin x,равномерный,15,3.162277660168379e-08,28.84048668493285,1.3270005802449405
x sin x,равномерный,15,1e-07,16.71277318893302,0.9481261319228227
x sin x,равномерный,15,3.162277660168379e-07,13.918641389886247,0.9247578444165041
x sin x,равномерный,15,1e-06,11.536274623597679,0.9076166111893215
x sin x,равномерный,15,3.162277660168379e-06,7.718201497745802,1.0654479784713602
x sin x,равномерный,15,1e-05,3.20134756685785,1.46546393328359
x sin x,равномерный,15,3.1622776601683795e-05,2.5378930209370067,1.8334738797528471
x sin x,равномерный,15,0.0001,4.4077318800020056,1.9251608296066707
x sin x,равномерный,15,0.00031622776601683794,4.569934256810958,1.5079121241962543
x sin x,равномерный,15,0.001,3.285630148464594,0.8968867213292768
x sin x,равномерный,15,0.0031622776601683794,1.8853175097053612,0.6395125953791192
x sin x,равномерный,15,0.01,1.3603075987612863,0.6623222232420577
x sin x,равномерный,15,0.03162277660168379,1.4093154719538243,0.6825586781712109
x sin x,равномерный,15,0.1,1.427551908525248,0.7630377508196414
x sin x,равномерный,15,0.31622776601683794,1.3425242085841746,0.9939655078084225
x sin x,равномерный,15,1.0,1.4943688796481378,1.191914781420825
x sin x,равномерный,15,3.1622776601683795,1.8638572718091442,1.4353068621029597
x sin x,равномерный,15,10.0,2.19565167255242,1.7818162540216793
x sin x,равномерный,15,31.622776601683793,2.4185234064088923,2.0620779393682174
x sin x,равномерный,15,100.0,2.547053657894023,2.22243470266673
x sin x,нормальный,0,0.0,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1e-10,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.1622776601683795e-10,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1e-09,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.1622776601683795e-09,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1e-08,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.162277660168379e-08,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1e-07,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.162277660168379e-07,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1e-06,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.162277660168379e-06,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1e-05,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.1622776601683795e-05,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.0001,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.00031622776601683794,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.001,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.0031622776601683794,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.01,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.03162277660168379,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.1,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,0.31622776601683794,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,1.0,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,3.1622776601683795,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,10.0,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,31.622776601683793,2.5608245622289543,2.2983076774287126
x sin x,нормальный,0,100.0,2.5608245622289543,2.2983076774287126
x sin x,нормальный,1,0.0,1.9290328433927282,1.6218201015599198
x sin x,нормальный,1,1e-10,1.9290328433896669,1.6218201015543772
x sin x,нормальный,1,3.1622776601683795e-10,1.929032843383047,1.6218201015423928
x sin x,нормальный,1,1e-09,1.9290328433621133,1.6218201015044942
x sin x,нормальный,1,3.1622776601683795e-09,1.9290328432959147,1.6218201013846494
x sin x,нормальный,1,1e-08,1.9290328430865773,1.6218201010056656
x sin x,нормальный,1,3.162277660168379e-08,1.9290328424245935,1.6218200998072148
x sin x,нормальный,1,1e-07,1.929032840331218,1.6218200960173803
x sin x,нормальный,1,3.162277660168379e-07,1.9290328337113862,1.6218200840328731
x sin x,нормальный,1,1e-06,1.9290328127776604,1.6218200461345533
x sin x,нормальный,1,3.162277660168379e-06,1.9290327465796266,1.6218199262897386
x sin x,нормальный,1,1e-05,1.929032537245267,1.6218195473091082
x sin x,нормальный,1,3.1622776601683795e-05,1.9290318752939228,1.6218183488866291
x sin x,нормальный,1,0.0001,1.9290297822402054,1.6218145593370186
x sin x,нормальный,1,0.00031622776601683794,1.9290231656252872,1.6218025776790252
x sin x,нормальный,1,0.001,1.9290022640653894,1.6217647078462012
x sin x,нормальный,1,0.0031622776601683794,1.9289363874356247,1.6216451477514344
x sin x,нормальный,1,0.01,1.9287302590387436,1.6212690096122964
x sin x,нормальный,1,0.03162277660168379,1.9281001138922071,1.6200988637962828
x sin x,нормальный,1,0.1,1.926317290832774,1.6165874603377604
x sin x,нормальный,1,0.31622776601683794,1.9225725264141205,1.6072476700154879
x sin x,нормальный,1,1.0,1.924526793320398,1.5919635305536746
x sin x,нормальный,1,3.1622776601683795,1.9851370982342451,1.6182054479529073
x sin x,нормальный,1,10.0,2.1743800629751826,1.8015987586857711
x sin x,нормальный,1,31.622776601683793,2.383065348044928,2.0551345115240967
x sin x,нормальный,1,100.0,2.4960155543489755,2.2069682771749255
x sin x,нормальный,2,0.0,1.9567828867282941,1.6374580679494974
x sin x,нормальный,2,1e-10,1.95678288672272,1.6374580679404431
x sin x,нормальный,2,3.1622776601683795e-10,1.956782886710667,1.6374580679208655
x sin x,нормальный,2,1e-09,1.9567828866725514,1.6374580678589552
x sin x,нормальный,2,3.1622776601683795e-09,1.9567828865520203,1.6374580676631778
x sin x,нормальный,2,1e-08,1.9567828861708663,1.6374580670440755
x sin x,нормальный,2,3.162277660168379e-08,1.9567828849655524,1.6374580650863022
x sin x,нормальный,2,1e-07,1.956782881154016,1.637458058895279
x sin x,нормальный,2,3.162277660168379e-07,1.9567828691008855,1.6374580393175497
x sin x,нормальный,2,1e-06,1.9567828309855977,1.637457977407373
x sin x,нормальный,2,3.162277660168379e-06,1.9567827104550588,1.6374577816305973
x sin x,нормальный,2,1e-05,1.9567823293098647,1.6374571625340126
x sin x,нормальный,2,3.1622776601683795e-05,1.956781124081304,1.6374552048181052
x sin x,нормальный,2,0.0001,1.956777313397572,1.6374490143707254
x sin x,нормальный,2,0.00031622776601683794,1.9567652687913835,1.637429442395708
x sin x,нормальный,2,0.001,1.9567272386654735,1.637367589743215
x sin x,нормальный,2,0.0031622776601683794,1.956607557110845,1.6371723875979844
x sin x,нормальный,2,0.01,1.9562348197356325,1.6365590179828495
x sin x,нормальный,2,0.03162277660168379,1.9551111939483927,1.634657969212598
x sin x,нормальный,2,0.1,1.9520484042083681,1.6290159775623154
x sin x,нормальный,2,0.31622776601683794,1.945992578175052,1.6144242785336456
x sin x,нормальный,2,1.0,1.946201673454788,1.5911464442437298
x sin x,нормальный,2,3.1622776601683795,2.0056666487845836,1.614962265714946
x sin x,нормальный,2,10.0,2.187461539329189,1.8010967934791298
x sin x,нормальный,2,31.622776601683793,2.38779386633493,2.0550019668251034
x sin x,нормальный,2,100.0,2.4974341420725734,2.2068423005196363
x sin x,нормальный,3,0.0,1.5229530975607595,0.9129200097968717
x sin x,нормальный,3,1e-10,1.5229530965474694,0.9129200097244329
x sin x,нормальный,3,3.1622776601683795e-10,1.5229530943564547,0.9129200095677997
x sin x,нормальный,3,1e-09,1.522953087427855,0.9129200090724829
x sin x,нормальный,3,3.1622776601683795e-09,1.5229530655177066,0.9129200075061532
x sin x,нормальный,3,1e-08,1.522952996231733,0.9129200025529841
x sin x,нормальный,3,3.162277660168379e-08,1.522952777130322,0.9129199868896933
x sin x,нормальный,3,1e-07,1.5229520842715445,0.9129199373580665
x sin x,нормальный,3,3.162277660168379e-07,1.5229498932669217,0.912919780725793
x sin x,нормальный,3,1e-06,1.522942964773998,0.9129192854158782
x sin x,нормальный,3,3.162277660168379e-06,1.5229210556761639,0.91291771915666
x sin x,нормальный,3,1e-05,1.5228517802304549,0.9129127666926967
x sin x,нормальный,3,3.1622776601683795e-05,1.5226327840679252,0.9128971104518205
x sin x,нормальный,3,0.0001,1.5219409771618093,0.9128476493093598
x sin x,нормальный,3,0.00031622776601683794,1.5197604718900994,0.9126917213689691
x sin x,нормальный,3,0.001,1.5129363653907855,0.912203438733771
x sin x,нормальный,3,0.0031622776601683794,1.4920524008509877,0.910706946930898
x sin x,нормальный,3,0.01,1.4324789856492142,0.9064364083158313
x sin x,нормальный,3,0.03162277660168379,1.2965028248876558,0.8971244886932243
x sin x,нормальный,3,0.1,1.1690788445363225,0.8983029439657971
x sin x,нормальный,3,0.31622776601683794,1.3988599696444297,1.0112406892957655
x sin x,нормальный,3,1.0,1.7769470461645382,1.2984029854394556
x sin x,нормальный,3,3.1622776601683795,2.02099491769262,1.5691139435544859
x sin x,нормальный,3,10.0,2.2038648517222144,1.8024704073181514
x sin x,нормальный,3,31.622776601683793,2.3840564489656426,2.042754740913211
x sin x,нормальный,3,100.0,2.4934397764003413,2.1981092733292082
x sin x,нормальный,4,0.0,0.8412606526975974,0.6758044127448739
x sin x,нормальный,4,1e-10,0.8412606527616344,0.6758044125349014
x sin x,нормальный,4,3.1622776601683795e-10,0.8412606529000822,0.6758044120808832
x sin x,нормальный,4,1e-09,0.8412606533379048,0.6758044106451542
x sin x,нормальный,4,3.1622776601683795e-09,0.841260654722453,0.6758044061049779
x sin x,нормальный,4,1e-08,0.8412606591007034,0.6758043917476846
x sin x,нормальный,4,3.162277660168379e-08,0.8412606729456231,0.6758043463459817
x sin x,нормальный,4,1e-07,0.8412607167236491,0.6758042027736397
x sin x,нормальный,4,3.162277660168379e-07,0.8412608551276058,0.6758037487625226
x sin x,нормальный,4,1e-06,0.8412612924558495,0.6758023130982259
x sin x,нормальный,4,3.162277660168379e-06,0.841262671975446,0.675797773578238
x sin x,нормальный,4,1e-05,0.8412670000923341,0.6757834228463475
x sin x,нормальный,4,3.1622776601683795e-05,0.8412803446880381,0.675738086733532
x sin x,нормальный,4,0.0001,0.8413191530133405,0.6755951695371495
x sin x,нормальный,4,0.00031622776601683794,0.8414088975784487,0.6751476860607623
x sin x,нормальный,4,0.001,0.8413904233356042,0.6737765537322465
x sin x,нормальный,4,0.0031622776601683794,0.8390178922766367,0.6698596430803104
x sin x,нормальный,4,0.01,0.8212133653614183,0.6610920265727906
x sin x,нормальный,4,0.03162277660168379,0.7733315251571742,0.6568580925944543
x sin x,нормальный,4,0.1,0.8670869880217946,0.7185253878360531
x sin x,нормальный,4,0.31622776601683794,1.3138535053875124,0.9389170584925086
x sin x,нормальный,4,1.0,1.7572605993282004,1.2833286079407564
x sin x,нормальный,4,3.1622776601683795,2.024686779226335,1.5654891899476029
x sin x,нормальный,4,10.0,2.212994583919109,1.801601424903748
x sin x,нормальный,4,31.622776601683793,2.3887750324794874,2.042897752563303
x sin x,нормальный,4,100.0,2.4950757359448095,2.198206509191414
x sin x,нормальный,5,0.0,0.6829655592376909,0.7133676893298204
x sin x,нормальный,5,1e-10,0.6829655966495694,0.7133676877866938
x sin x,нормальный,5,3.1622776601683795e-10,0.6829656775444566,0.7133676844500193
x sin x,нормальный,5,1e-09,0.6829659333564757,0.7133676738985428
x sin x,нормальный,5,3.1622776601683795e-09,0.682966742303606,0.7133676405318408
x sin x,нормальный,5,1e-08,0.6829693004051876,0.7133675350171975
x sin x,нормальный,5,3.162277660168379e-08,0.6829773896921548,0.7133672013517879
x sin x,нормальный,5,1e-07,0.6830029688601497,0.7133661462211298
x sin x,нормальный,5,3.162277660168379e-07,0.6830838432588665,0.7133628097250803
x sin x,нормальный,5,1e-06,0.6833394503013764,0.7133522599986494
x sin x,нормальный,5,3.162277660168379e-06,0.684146350202913,0.7133189108361079
x sin x,нормальный,5,1e-05,0.6866840522512232,0.7132135714357544
x sin x,нормальный,5,3.1622776601683795e-05,0.6945716654290643,0.7128816548021214
x sin x,нормальный,5,0.0001,0.7182071761120633,0.7118438962235004
x sin x,нормальный,5,0.00031622776601683794,0.7817893913781175,0.7086775457132553
x sin x,нормальный,5,0.001,0.9121647690043038,0.699723896794887
x sin x,нормальный,5,0.0031622776601683794,1.0741866506773028,0.6796296590773195
x sin x,нормальный,5,0.01,1.1738358673353424,0.6575287078004405
x sin x,нормальный,5,0.03162277660168379,1.1546842427613873,0.675290153192233
x sin x,нормальный,5,0.1,1.0374752323774499,0.7578136529695159
x sin x,нормальный,5,0.31622776601683794,1.1499096727221882,0.8981013771585246
x sin x,нормальный,5,1.0,1.6170719426516613,1.1532479161770275
x sin x,нормальный,5,3.1622776601683795,1.9919699574889556,1.497376697133087
x sin x,нормальный,5,10.0,2.2190371045040918,1.7953631590646935
x sin x,нормальный,5,31.622776601683793,2.3912066881327703,2.042446013740219
x sin x,нормальный,5,100.0,2.4951110318546905,2.1968542469608843
